width,curb-weight,engine-size,horsepower,peak-rpm,price,city-L/100km,highway-L/100km,horsepower-binned
0.8902777777777777,2548,130,111,5000.0,13495,11.190476190476188,8.703703703703704,low
0.8902777777777777,2548,130,111,5000.0,16500,11.190476190476188,8.703703703703704,low
0.9097222222222222,2823,152,154,5000.0,16500,12.36842105263158,9.038461538461537,medium
0.9194444444444444,2337,109,102,5500.0,13950,9.791666666666666,7.833333333333332,low
0.9222222222222224,2824,136,115,5500.0,17450,13.055555555555555,10.681818181818182,low
0.9208333333333332,2507,136,110,5500.0,15250,12.36842105263158,9.4,low
0.9916666666666668,2844,136,110,5500.0,17710,12.36842105263158,9.4,low
0.9916666666666668,2954,136,110,5500.0,18920,12.36842105263158,9.4,low
0.9916666666666668,3086,131,140,5500.0,23875,13.823529411764708,11.75,medium
0.8999999999999999,2395,108,101,5800.0,16430,10.217391304347826,8.103448275862071,low
0.8999999999999999,2395,108,101,5800.0,16925,10.217391304347826,8.103448275862071,low
0.8999999999999999,2710,164,121,4250.0,20970,11.190476190476188,8.392857142857142,medium
0.8999999999999999,2765,164,121,4250.0,21105,11.190476190476188,8.392857142857142,medium
0.9291666666666668,3055,164,121,4250.0,24565,11.75,9.4,medium
0.9291666666666668,3230,209,182,5400.0,30760,14.6875,10.681818181818182,medium
0.9430555555555556,3380,209,182,5400.0,41315,14.6875,10.681818181818182,medium
0.9847222222222224,3505,209,182,5400.0,36880,15.666666666666664,11.75,medium
0.8374999999999999,1488,61,48,5100.0,5151,5.0,4.433962264150943,low
0.8833333333333333,1874,90,70,5400.0,6295,6.184210526315789,5.465116279069767,low
0.8833333333333333,1909,90,70,5400.0,6575,6.184210526315789,5.465116279069767,low
0.8861111111111111,1876,90,68,5500.0,5572,6.351351351351353,5.7317073170731705,low
0.8861111111111111,1876,90,68,5500.0,6377,7.580645161290323,6.184210526315789,low
0.8861111111111111,2128,98,102,5500.0,7957,9.791666666666666,7.833333333333332,low
0.8861111111111111,1967,90,68,5500.0,6229,7.580645161290323,6.184210526315789,low
0.8861111111111111,1989,90,68,5500.0,6692,7.580645161290323,6.184210526315789,low
0.8861111111111111,1989,90,68,5500.0,7609,7.580645161290323,6.184210526315789,low
0.8861111111111111,2191,98,102,5500.0,8558,9.791666666666666,7.833333333333332,low
0.8972222222222221,2535,122,88,5000.0,8921,9.791666666666666,7.833333333333332,low
0.9208333333333332,2811,156,145,5000.0,12964,12.36842105263158,9.791666666666666,medium
0.8875,1713,92,58,4800.0,6479,4.795918367346938,4.351851851851852,low
0.8875,1819,92,76,6000.0,6855,7.580645161290323,6.184210526315789,low
0.8888888888888888,1837,79,60,5500.0,5399,6.184210526315789,5.595238095238094,low
0.8888888888888888,1940,92,76,6000.0,6529,7.833333333333332,6.911764705882352,low
0.8888888888888888,1956,92,76,6000.0,7129,7.833333333333332,6.911764705882352,low
0.8888888888888888,2010,92,76,6000.0,7295,7.833333333333332,6.911764705882352,low
0.8875,2024,92,76,6000.0,7295,7.833333333333332,6.911764705882352,low
0.9055555555555556,2236,110,86,5800.0,7895,8.703703703703704,7.121212121212121,low
0.9055555555555556,2289,110,86,5800.0,9095,8.703703703703704,7.121212121212121,low
0.9055555555555556,2304,110,86,5800.0,8845,8.703703703703704,7.121212121212121,low
0.8680555555555556,2372,110,86,5800.0,10295,8.703703703703704,7.121212121212121,low
0.9055555555555556,2465,110,101,5800.0,12945,9.791666666666666,8.392857142857142,low
0.9166666666666666,2293,110,100,5500.0,10345,9.4,7.580645161290323,low
0.8583333333333333,2337,111,78,4800.0,6785,9.791666666666666,8.103448275862071,low
0.9055555555555556,2734,119,90,5000.0,11048,9.791666666666666,8.103448275862071,low
0.9666666666666666,4066,258,176,4750.0,32250,15.666666666666664,12.36842105263158,medium
0.9666666666666666,4066,258,176,4750.0,35550,15.666666666666664,12.36842105263158,medium
0.9805555555555556,3950,326,262,5000.0,36000,18.076923076923077,13.823529411764708,high
0.8916666666666667,1890,91,68,5000.0,5195,7.833333333333332,7.580645161290323,low
0.8916666666666667,1900,91,68,5000.0,6095,7.580645161290323,6.184210526315789,low
0.8916666666666667,1905,91,68,5000.0,6795,7.580645161290323,6.184210526315789,low
0.8916666666666667,1945,91,68,5000.0,6695,7.580645161290323,6.184210526315789,low
0.8916666666666667,1950,91,68,5000.0,7395,7.580645161290323,6.184210526315789,low
0.9125,2380,70,101,6000.0,10945,13.823529411764708,10.217391304347826,low
0.9125,2380,70,101,6000.0,11845,13.823529411764708,10.217391304347826,low
0.9125,2385,70,101,6000.0,13645,13.823529411764708,10.217391304347826,low
0.9125,2500,80,135,6000.0,15645,14.6875,10.217391304347826,medium
0.9236111111111112,2385,122,84,4800.0,8845,9.038461538461537,7.34375,low
0.9236111111111112,2410,122,84,4800.0,8495,9.038461538461537,7.34375,low
0.9236111111111112,2385,122,84,4800.0,10595,9.038461538461537,7.34375,low
0.9236111111111112,2410,122,84,4800.0,10245,9.038461538461537,7.34375,low
0.9236111111111112,2443,122,64,4650.0,10795,6.527777777777778,5.595238095238094,low
0.9236111111111112,2425,122,84,4800.0,11245,9.038461538461537,7.34375,low
0.9180555555555556,2670,140,120,5000.0,18280,12.36842105263158,8.703703703703704,medium
0.9180555555555556,2700,134,72,4200.0,18344,7.580645161290323,6.0256410256410255,low
0.9763888888888888,3515,183,123,4350.0,25552,10.681818181818182,9.4,medium
0.9763888888888888,3750,183,123,4350.0,28248,10.681818181818182,9.4,medium
0.9763888888888888,3495,183,123,4350.0,28176,10.681818181818182,9.4,medium
0.9958333333333332,3770,183,123,4350.0,31600,10.681818181818182,9.4,medium
0.9958333333333332,3740,234,155,4750.0,34184,14.6875,13.055555555555555,medium
0.9791666666666666,3685,234,155,4750.0,35056,14.6875,13.055555555555555,medium
0.9958333333333332,3900,308,184,4500.0,40960,16.785714285714285,14.6875,medium
1.0,3715,304,184,4500.0,45400,16.785714285714285,14.6875,medium
0.9444444444444444,2910,140,175,5000.0,16503,12.36842105263158,9.791666666666666,medium
0.8944444444444445,1918,92,68,5500.0,5389,6.351351351351353,5.7317073170731705,low
0.8944444444444445,1944,92,68,5500.0,6189,7.580645161290323,6.184210526315789,low
0.8944444444444445,2004,92,68,5500.0,6669,7.580645161290323,6.184210526315789,low
0.8861111111111111,2145,98,102,5500.0,7689,9.791666666666666,7.833333333333332,low
0.9083333333333334,2370,110,116,5500.0,9959,10.217391304347826,7.833333333333332,low
0.9083333333333334,2328,122,88,5000.0,8499,9.4,7.34375,low
0.9208333333333332,2833,156,145,5000.0,12629,12.36842105263158,9.791666666666666,medium
0.9208333333333332,2921,156,145,5000.0,14869,12.36842105263158,9.791666666666666,medium
0.9208333333333332,2926,156,145,5000.0,14489,12.36842105263158,9.791666666666666,medium
0.9083333333333334,2365,122,88,5000.0,6989,9.4,7.34375,low
0.9083333333333334,2405,122,88,5000.0,8189,9.4,7.34375,low
0.9083333333333334,2403,110,116,5500.0,9279,10.217391304347826,7.833333333333332,low
0.9083333333333334,2403,110,116,5500.0,9279,10.217391304347826,7.833333333333332,low
0.8861111111111111,1889,97,69,5200.0,5499,7.580645161290323,6.351351351351353,low
0.8861111111111111,2017,103,55,4800.0,7099,5.222222222222221,4.7,low
0.8861111111111111,1918,97,69,5200.0,6649,7.580645161290323,6.351351351351353,low
0.8861111111111111,1938,97,69,5200.0,6849,7.580645161290323,6.351351351351353,low
0.8861111111111111,2024,97,69,5200.0,7349,7.580645161290323,6.351351351351353,low
0.8861111111111111,1951,97,69,5200.0,7299,7.580645161290323,6.351351351351353,low
0.8861111111111111,2028,97,69,5200.0,7799,7.580645161290323,6.351351351351353,low
0.8861111111111111,1971,97,69,5200.0,7499,7.580645161290323,6.351351351351353,low
0.8861111111111111,2037,97,69,5200.0,7999,7.580645161290323,6.351351351351353,low
0.8861111111111111,2008,97,69,5200.0,8249,7.580645161290323,6.351351351351353,low
0.9055555555555556,2324,120,97,5200.0,8949,8.703703703703704,6.911764705882352,low
0.9055555555555556,2302,120,97,5200.0,9549,8.703703703703704,6.911764705882352,low
0.9236111111111112,3095,181,152,5200.0,13499,13.823529411764708,10.681818181818182,medium
0.9236111111111112,3296,181,152,5200.0,14399,13.823529411764708,10.681818181818182,medium
0.9236111111111112,3060,181,152,5200.0,13499,12.36842105263158,9.4,medium
0.9430555555555556,3071,181,160,5200.0,17199,12.36842105263158,9.4,medium
0.9430555555555556,3139,181,200,5200.0,19699,13.823529411764708,10.217391304347826,high
0.9430555555555556,3139,181,160,5200.0,18399,12.36842105263158,9.4,medium
0.95,3020,120,97,5000.0,11900,12.36842105263158,9.791666666666666,low
0.95,3197,152,95,4150.0,13200,8.392857142857142,7.121212121212121,low
0.95,3230,120,97,5000.0,12440,12.36842105263158,9.791666666666666,low
0.95,3430,152,95,4150.0,13860,9.4,9.4,low
0.95,3075,120,95,5000.0,15580,12.36842105263158,9.791666666666666,low
0.95,3252,152,95,4150.0,16900,8.392857142857142,7.121212121212121,low
0.95,3285,120,95,5000.0,16695,12.36842105263158,9.791666666666666,low
0.95,3485,152,95,4150.0,17075,9.4,9.4,low
0.95,3075,120,97,5000.0,16630,12.36842105263158,9.791666666666666,low
0.95,3252,152,95,4150.0,17950,8.392857142857142,7.121212121212121,low
0.9486111111111112,3130,134,142,5600.0,18150,13.055555555555555,9.791666666666666,medium
0.8861111111111111,1918,90,68,5500.0,5572,6.351351351351353,5.7317073170731705,low
0.8861111111111111,2128,98,102,5500.0,7957,9.791666666666666,7.833333333333332,low
0.8861111111111111,1967,90,68,5500.0,6229,7.580645161290323,6.184210526315789,low
0.8861111111111111,1989,90,68,5500.0,6692,7.580645161290323,6.184210526315789,low
0.8861111111111111,2191,98,68,5500.0,7609,7.580645161290323,6.184210526315789,low
0.8972222222222221,2535,122,88,5000.0,8921,9.791666666666666,7.833333333333332,low
0.9208333333333332,2818,156,145,5000.0,12764,12.36842105263158,9.791666666666666,medium
0.9486111111111112,2778,151,143,5500.0,22018,12.36842105263158,8.703703703703704,medium
0.9027777777777778,2756,194,207,5900.0,32528,13.823529411764708,9.4,high
0.9027777777777778,2756,194,207,5900.0,34028,13.823529411764708,9.4,high
0.9027777777777778,2800,194,207,5900.0,37028,13.823529411764708,9.4,high
0.9236111111111112,2579,132,103,5117.587939698493,9295,10.217391304347826,7.580645161290323,low
0.925,2460,132,103,5117.587939698493,9895,10.217391304347826,7.580645161290323,low
0.9236111111111112,2658,121,110,5250.0,11850,11.190476190476188,8.392857142857142,low
0.9236111111111112,2695,121,110,5250.0,12170,11.190476190476188,8.392857142857142,low
0.9236111111111112,2707,121,110,5250.0,15040,11.190476190476188,8.392857142857142,low
0.9236111111111112,2758,121,110,5250.0,15510,11.190476190476188,8.392857142857142,low
0.9236111111111112,2808,121,160,5500.0,18150,12.36842105263158,9.038461538461537,medium
0.9236111111111112,2847,121,160,5500.0,18620,12.36842105263158,9.038461538461537,medium
0.8805555555555555,2050,97,69,4900.0,5118,7.580645161290323,6.527777777777778,low
0.8833333333333333,2120,108,73,4400.0,7053,9.038461538461537,7.580645161290323,low
0.8861111111111111,2240,108,73,4400.0,7603,9.038461538461537,7.580645161290323,low
0.9083333333333334,2145,108,82,4800.0,7126,7.34375,6.351351351351353,low
0.9083333333333334,2190,108,82,4400.0,7775,8.392857142857142,7.121212121212121,low
0.9083333333333334,2340,108,94,5200.0,9960,9.038461538461537,7.34375,low
0.9083333333333334,2385,108,82,4800.0,9233,9.791666666666666,9.4,low
0.9083333333333334,2510,108,111,4800.0,11259,9.791666666666666,8.103448275862071,low
0.9083333333333334,2290,108,82,4800.0,7463,8.392857142857142,7.34375,low
0.9083333333333334,2455,108,94,5200.0,10198,9.4,7.580645161290323,low
0.9083333333333334,2420,108,82,4800.0,8013,10.217391304347826,8.103448275862071,low
0.9083333333333334,2650,108,111,4800.0,11694,10.217391304347826,10.217391304347826,low
0.8833333333333333,1985,92,62,4800.0,5348,6.7142857142857135,6.0256410256410255,low
0.8833333333333333,2040,92,62,4800.0,6338,7.580645161290323,6.184210526315789,low
0.8833333333333333,2015,92,62,4800.0,6488,7.580645161290323,6.184210526315789,low
0.8833333333333333,2280,92,62,4800.0,6918,7.580645161290323,6.351351351351353,low
0.8833333333333333,2290,92,62,4800.0,7898,8.703703703703704,7.34375,low
0.8833333333333333,3110,92,62,4800.0,8778,8.703703703703704,7.34375,low
0.8944444444444445,2081,98,70,4800.0,6938,7.833333333333332,6.351351351351353,low
0.8944444444444445,2109,98,70,4800.0,7198,7.833333333333332,6.351351351351353,low
0.8944444444444445,2275,110,56,4500.0,7898,6.911764705882352,6.527777777777778,low
0.8944444444444445,2275,110,56,4500.0,7788,6.184210526315789,5.0,low
0.8944444444444445,2094,98,70,4800.0,7738,6.184210526315789,5.0,low
0.8944444444444445,2122,98,70,4800.0,8358,8.392857142857142,6.911764705882352,low
0.8944444444444445,2140,98,70,4800.0,9258,8.392857142857142,6.911764705882352,low
0.8888888888888888,2169,98,70,4800.0,8058,8.103448275862071,6.911764705882352,low
0.8888888888888888,2204,98,70,4800.0,8238,8.103448275862071,6.911764705882352,low
0.8888888888888888,2265,98,112,6600.0,9298,9.038461538461537,8.103448275862071,low
0.8888888888888888,2300,98,112,6600.0,9538,9.038461538461537,8.103448275862071,low
0.9111111111111109,2540,146,116,4800.0,8449,9.791666666666666,7.833333333333332,low
0.9111111111111109,2536,146,116,4800.0,9639,9.791666666666666,7.833333333333332,low
0.9111111111111109,2551,146,116,4800.0,9989,9.791666666666666,7.833333333333332,low
0.9111111111111109,2679,146,116,4800.0,11199,9.791666666666666,7.833333333333332,low
0.9111111111111109,2714,146,116,4800.0,11549,9.791666666666666,7.833333333333332,low
0.9111111111111109,2975,146,116,4800.0,17669,9.791666666666666,7.833333333333332,low
0.9236111111111112,2326,122,92,4200.0,8948,8.103448275862071,6.911764705882352,low
0.9236111111111112,2480,110,73,4500.0,10698,7.833333333333332,7.121212121212121,low
0.9236111111111112,2414,122,92,4200.0,9988,8.703703703703704,7.34375,low
0.9236111111111112,2414,122,92,4200.0,10898,8.703703703703704,7.34375,low
0.9236111111111112,2458,122,92,4200.0,11248,8.703703703703704,7.34375,low
0.9402777777777778,2976,171,161,5200.0,16558,11.75,9.791666666666666,medium
0.9402777777777778,3016,171,161,5200.0,15998,12.36842105263158,9.791666666666666,medium
0.9236111111111112,3131,171,156,5200.0,15690,11.75,9.791666666666666,medium
0.9236111111111112,3151,161,156,5200.0,15750,12.36842105263158,9.791666666666666,medium
0.9097222222222222,2261,97,52,4800.0,7775,6.351351351351353,5.108695652173913,low
0.9097222222222222,2209,109,85,5250.0,7975,8.703703703703704,6.911764705882352,low
0.9097222222222222,2264,97,52,4800.0,7995,6.351351351351353,5.108695652173913,low
0.9097222222222222,2212,109,85,5250.0,8195,8.703703703703704,6.911764705882352,low
0.9097222222222222,2275,109,85,5250.0,8495,8.703703703703704,6.911764705882352,low
0.9097222222222222,2319,97,68,4500.0,9495,6.351351351351353,5.595238095238094,low
0.9097222222222222,2300,109,100,5500.0,9995,9.038461538461537,7.34375,low
0.8916666666666667,2254,109,90,5500.0,11595,9.791666666666666,8.103448275862071,low
0.8888888888888888,2221,109,90,5500.0,9980,9.791666666666666,8.103448275862071,low
0.9291666666666668,2661,136,110,5500.0,13295,12.36842105263158,9.791666666666666,low
0.9291666666666668,2579,97,68,4500.0,13845,7.121212121212121,6.184210526315789,low
0.9291666666666668,2563,109,88,5500.0,12290,9.4,7.580645161290323,low
0.9333333333333332,2912,141,114,5400.0,12940,10.217391304347826,8.392857142857142,low
0.9333333333333332,3034,141,114,5400.0,13415,10.217391304347826,8.392857142857142,low
0.9333333333333332,2935,141,114,5400.0,15985,9.791666666666666,8.392857142857142,low
0.9333333333333332,3042,141,114,5400.0,16515,9.791666666666666,8.392857142857142,low
0.9333333333333332,3045,130,162,5100.0,18420,13.823529411764708,10.681818181818182,medium
0.9333333333333332,3157,130,162,5100.0,18950,13.823529411764708,10.681818181818182,medium
0.9569444444444444,2952,141,114,5400.0,16845,10.217391304347826,8.392857142857142,low
0.9555555555555556,3049,141,160,5300.0,19045,12.36842105263158,9.4,medium
0.9569444444444444,3012,173,134,5500.0,21485,13.055555555555555,10.217391304347826,medium
0.9569444444444444,3217,145,106,4800.0,22470,9.038461538461537,8.703703703703704,low
0.9569444444444444,3062,141,114,5400.0,22625,12.36842105263158,9.4,low
